Activity Id,Date,Type,Distance (mi),Duration,Average Pace,Average Speed (mph),Calories Burned,Climb (ft),Average Heart Rate (bpm),GPX File,Average Pace (seconds),Day of Week,Distance (km),Time Since Last Run,Rolling Average Pace,Rolling Average Distance
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.298645781564886,34:07:00,10:13,5.916362337467612,495.9730779501173,177.05556868511664,165.0490239031814,2023-08-11-201935.gpx,612.9486286326548,4,5.3086426021036335,0,612.9836033177019,5.515739332899311
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.367701423785098,34:07:00,10:13,5.835544203041173,495.9936940554412,176.9168382360477,165.0822720577893,2023-08-11-201935.gpx,613.0509172535765,4,5.41977660935431,0,612.9824228013515,5.4808962345503955
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.190586227854371,34:07:00,10:13,6.096242500941457,496.0297408081735,176.96622799834526,164.87100055824908,2023-08-11-201935.gpx,613.1276327093532,4,5.134738039935153,0,613.0059789513326,5.475099169194152
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.349564347468308,34:07:00,10:13,6.013098006323014,495.95761896527387,177.03685896245477,165.0070890014829,2023-08-11-201935.gpx,612.9946890769234,4,5.390587886954647,0,613.0399156458559,5.379852194868929
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.234714102329717,34:07:00,10:13,6.089903674988962,496.019597807778,176.975485882411,165.05758093123643,2023-08-11-201935.gpx,613.0483397102375,4,5.205754793443306,0,613.052591706057,5.355652722834385
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.3187626128174927,34:07:00,10:13,5.834542319451628,495.9689640317901,177.1912002355308,164.9011246875423,2023-08-11-201935.gpx,613.1306571656269,4,5.341017423311704,0,613.0340414765491,5.29189998635821
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.3662780871331157,34:07:00,10:13,5.871067579601852,496.0394484087559,176.98848496108718,165.08320617117036,2023-08-11-201935.gpx,612.9811345631728,4,5.417485976746808,0,613.0704471831435,5.298374950599824
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.3369855305685383,34:07:00,10:13,5.892386610441039,496.0176928826993,177.0777906200304,164.9114313107813,2023-08-11-201935.gpx,613.1571804625318,4,5.3703442937651715,0,613.0564906450627,5.297916824078323
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.2940118249728747,34:07:00,10:13,5.899232533098122,495.9923517435415,177.10406468841916,165.06184246371566,2023-08-11-201935.gpx,612.9094647960793,4,5.301184990401846,0,613.0624001956985,5.345038074844327
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.348443279134077,34:07:00,10:13,5.753249916261779,496.0981305727426,177.08351635921474,164.8801183379041,2023-08-11-201935.gpx,612.8606524049178,4,5.388783706841635,0,613.0453553395297,5.327157495533767
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.184762417760827,34:07:00,10:13,5.791393712065968,495.8456001127969,176.8835845206293,164.99348317382947,2023-08-11-201935.gpx,612.8861829124203,4,5.125365549399209,0,613.0078178784656,5.363763278213433
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.37144946385619,34:07:00,10:13,5.6667612607607545,496.00796713650095,177.0227612229992,164.8907887515426,2023-08-11-201935.gpx,612.786529481086,4,5.4258084801623205,0,612.9589230278244,5.320632903430934
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.238420028988185,34:07:00,10:13,6.052877084831825,495.9815633051902,176.90903945717864,164.81368883827486,2023-08-11-201935.gpx,612.99187192153,4,5.211718889451845,0,612.9200020114071,5.322297404114037
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.3743103135056693,34:07:00,10:13,5.871662788327026,496.0305816963251,176.97921090881485,165.16627555834583,2023-08-11-201935.gpx,613.200296403074,4,5.4304125599372135,0,612.8869403032066,5.2905723232513715
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.4042532129796843,34:07:00,10:13,5.754803071798848,496.0764705915863,176.88134257199937,165.09405751469575,2023-08-11-201935.gpx,613.1085592456134,4,5.478600865776725,0,612.9451066246056,5.316417837158445
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.363677972621271,34:07:00,10:13,6.078751986412804,495.9999245258538,177.00471768500833,165.11682505318132,2023-08-11-201935.gpx,612.935703872282,4,5.413301508458316,0,612.9946879927447,5.334381268945462
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.425094841712811,34:07:00,10:13,5.978311028387584,496.012987221425,177.1516077231624,164.93016933327814,2023-08-11-201935.gpx,612.96198167045,4,5.512142132562095,0,613.0045921847171,5.391968460757284
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.245281637729549,34:07:00,10:13,5.885390741763412,496.0720042248013,177.1170728209419,164.88451366771324,2023-08-11-201935.gpx,612.8254173189022,4,5.222761550863672,0,613.0396826225899,5.409235191237238
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.1027897059455136,34:07:00,10:13,5.979928414888793,496.059891384045,176.96271600337386,165.15187692061966,2023-08-11-201935.gpx,613.051127042222,4,4.993443585366353,0,613.0063917020643,5.4114437235196045
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.281082059938178,34:07:00,10:13,5.905677199642537,496.1640887311435,176.97716103653352,164.92411023122762,2023-08-11-201935.gpx,613.0204953401895,4,5.280376602340907,0,612.976557829894,5.324049928605432
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.377988501928549,34:07:00,10:13,5.801615097399071,495.9711770784269,177.1723982914237,165.09404159876544,2023-08-11-201935.gpx,613.1487678506843,4,5.436332015693691,0,612.9589450488091,5.2844050759182695
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.34,34:07:00,10:13,5.87,496.0,177.0,165.0,2023-08-11-201935.gpx,613.0,4,5.3751956,0,613.0015578444895,5.289011177365344
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.470460470417565,34:07:00,10:13,5.792498025183715,495.9762013935741,177.19561506140465,164.9578042658659,2023-08-11-201935.gpx,612.8847259379868,4,5.585150853461804,0,613.0091615103995,5.261621870852925
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.383135223269693,34:07:00,10:13,5.794834297804911,496.1142177954901,177.09722915245487,164.78748483379857,2023-08-11-201935.gpx,613.055254849082,4,5.444614840216848,0,613.0210232342165,5.334099731372551
535c94cc-4323-4e30-a77a-143ecb38512b,2023-08-11 20:19:00,Running,3.254023873711069,34:07:00,10:13,6.050655884875994,495.99225028300185,177.09088941880162,164.98732591288714,2023-08-11-201935.gpx,613.1093737146491,4,5.236830780918171,0,613.0218487955884,5.42433398234265
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,3.880904486316616,44:23:00,11:05,5.2580856728949685,591.928077301513,218.87551369654244,156.64848514560902,2023-08-14-190717.gpx,664.8815222879175,0,6.245694826008783,2,613.0396244704805,5.415624818058102
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,4.035831609233656,44:23:00,11:05,5.423584635575061,592.0528247110116,218.9904771341214,156.63314569305928,2023-08-14-190717.gpx,664.9943566819558,0,6.495025242004092,0,623.3861753579271,5.577497380121121
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,3.959891651711508,44:23:00,11:05,5.314836439629875,592.1378502428564,219.0960461148672,156.6141648102825,2023-08-14-190717.gpx,664.9404676628454,0,6.372812030765399,0,633.7850466943182,5.8014633085219405
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,3.955296299855442,44:23:00,11:05,5.5929699737832985,592.0718086132626,219.07834857887147,156.7097487653884,2023-08-14-190717.gpx,664.945392821887,0,6.365416547209357,0,644.1961950392899,5.958995543982658
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,3.9190201288098985,44:23:00,11:05,5.23402298522407,592.0459293476874,219.01087067061627,156.5831560938347,2023-08-14-190717.gpx,665.217025011571,0,6.307035854098922,0,654.574222633851,6.1431558853811605
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,4.041573376536238,44:23:00,11:05,5.419179860927708,591.8298917457631,218.917770022322,156.45103616765687,2023-08-14-190717.gpx,665.1343930565394,0,6.50426569779483,0,664.9957528932352,6.3571969000173105
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,4.01,44:23:00,11:05,5.42,592.0,219.0,156.6818181818182,2023-08-14-190717.gpx,665.0,0,6.4534534,0,665.0463270469597,6.40891107437452
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,4.1164315251192605,44:23:00,11:05,5.202524702691613,592.0513667784041,218.9503213505808,156.72104629961729,2023-08-14-190717.gpx,664.9862623726996,0,6.624737910635431,0,665.0474557105686,6.400596705973702
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,3.8062098640434936,44:23:00,11:05,5.441960634924863,592.0442351570207,219.1421508975471,156.61927999602418,2023-08-14-190717.gpx,665.2017983300971,0,6.125485782599756,0,665.0566146525395,6.450981881947707
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,3.895373409364777,44:23:00,11:05,5.616724631464837,591.9493919641759,218.95759575845972,156.7443305858475,2023-08-14-190717.gpx,665.0124618651228,0,6.26898024262711,0,665.1078957541813,6.402995729025787
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,4.0938077102127135,44:23:00,11:05,5.463159003251709,592.0550436748953,218.8596582536688,156.79909231131373,2023-08-14-190717.gpx,665.0153146318917,0,6.588328500353728,0,665.0669831248917,6.395384606731425
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,3.984244082464696,44:23:00,11:05,5.394682489312645,591.9343267835786,218.91612226096623,156.51262560415876,2023-08-14-190717.gpx,664.8474993756953,0,6.412003371673734,0,665.0431674399622,6.412197167243204
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,4.012208680341013,44:23:00,11:05,5.379697343696913,591.9328943554588,218.92340073218912,156.5770540359509,2023-08-14-190717.gpx,664.9236139717318,0,6.457007917620006,0,665.0126673151013,6.403907161577952
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,3.898976261431718,44:23:00,11:05,5.418547792048032,592.0195818767943,218.99609560133467,156.50283670416542,2023-08-14-190717.gpx,665.0226623550294,0,6.274778456572521,0,665.0001376349078,6.370361162974866
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,3.956652800973071,44:23:00,11:05,5.47974455326404,591.8439883472871,219.11908243849308,156.62600466768453,2023-08-14-190717.gpx,665.1537670125603,0,6.367599618718002,0,664.9643104398942,6.40021969776942
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,4.0209175933825305,44:23:00,11:05,5.44155375466464,592.1065679986882,218.76300112635604,156.7220453515379,2023-08-14-190717.gpx,665.0593484729817,0,6.471023519734242,0,664.9925714693817,6.419943572987599
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,3.899352832410958,44:23:00,11:05,5.189914742467704,592.1205430645385,218.79203481179715,156.44700209154746,2023-08-14-190717.gpx,664.9554780127695,0,6.275384487312251,0,665.0013782375997,6.3964825768637015
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,4.077061065634579,44:23:00,11:05,5.354859059928969,591.9326723536814,218.9801498864964,156.45588498682272,2023-08-14-190717.gpx,665.1847423459432,0,6.561377455368354,0,665.0229739650146,6.369158799991404
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,4.0818785553236,44:23:00,11:05,5.318036039557375,591.9160708608624,218.94571854080425,156.6699654740512,2023-08-14-190717.gpx,665.036168338531,0,6.5691304342244825,0,665.0751996398568,6.390032707541073
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,4.098564889707397,44:23:00,11:05,5.284894401376783,592.0112099062336,218.87559303565575,156.67729003374217,2023-08-14-190717.gpx,664.9545910569658,0,6.595984419601702,0,665.0779008365571,6.448903103071466
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,4.053760462346754,44:23:00,11:05,5.534566548381237,591.9403085615022,218.9452052901038,156.58359621200037,2023-08-14-190717.gpx,665.0015522371087,0,6.523878862473126,0,665.0380656454382,6.494580063248206
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,3.984691026468032,44:23:00,11:05,5.446842147903731,591.9592983481003,219.03880643230235,156.64436658518005,2023-08-14-190717.gpx,665.1757907565602,0,6.412722656536062,0,665.0265063982636,6.505151131795984
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,4.010573522233867,44:23:00,11:05,5.311896948578899,592.0084188245725,218.99986659226107,156.59165537761243,2023-08-14-190717.gpx,664.9318320971254,0,6.454376392271851,0,665.0705689470217,6.532618765640746
d270929f-95e8-49d9-8fac-0517bf72be5a,2023-08-14 19:07:00,Running,4.07307376401297,44:23:00,11:05,5.546904125569626,592.0896017491359,219.09165448727464,156.61223726922125,2023-08-14-190717.gpx,664.977919175929,0,6.554960531376634,0,665.0199868972583,6.511218553021445
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,4.078624833038288,44:01:00,10:54,5.384268094770019,595.0770205047581,166.9530167105593,153.96543995268115,2023-09-06-192913.gpx,653.8852269555015,2,6.563894088801838,23,665.0083370647378,6.508384572451876
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,4.249916366405297,44:01:00,10:54,5.651139284820094,595.0891685852681,167.23493077178043,153.9211272707857,2023-09-06-192913.gpx,653.8840033374072,2,6.839560405110701,0,662.794464244445,6.501966506291902
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,4.04,44:01:00,10:54,5.5,595.0,167.0,154.0,2023-09-06-192913.gpx,654.0,2,6.5017336,0,660.5709544645047,6.565102814819417
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,3.983993173056464,44:01:00,10:54,5.540441489876941,595.0010768394935,166.9923972679183,154.10761331872743,2023-09-06-192913.gpx,653.9998439446783,2,6.41159957312669,0,658.3357963131926,6.582905003512205
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,3.936397286200878,44:01:00,10:54,5.473370394894294,595.0062341383358,166.89019447051305,154.1175079617449,2023-09-06-192913.gpx,653.8697904583346,2,6.335001608574521,0,656.1493986827032,6.574349639683173
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,3.893112820422141,44:01:00,10:54,5.610775023978351,595.0323328301498,166.8841786188013,153.94492838465942,2023-09-06-192913.gpx,653.8290521274861,2,6.265342186418168,0,653.9277729391843,6.53035785512275
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,3.89149695608593,44:01:00,10:54,5.4934853696601165,594.8429209309124,167.04053507951124,154.0260613231739,2023-09-06-192913.gpx,653.9299598010467,2,6.2627417113073305,0,653.9165379735812,6.470647474646016
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,3.940669451402176,44:01:00,10:54,5.575609629154359,594.9246040044289,166.82620473505503,153.8617059279254,2023-09-06-192913.gpx,654.1165051547008,2,6.341876974919578,0,653.9257292663091,6.355283735885342
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,4.268322965041332,44:01:00,10:54,5.579398329206958,594.9839439448257,166.9585768426304,154.044820079278,2023-09-06-192913.gpx,654.1739385669742,2,6.869182880559617,0,653.9490302972492,6.323312410869258
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,4.143392599886489,44:01:00,10:54,5.546061224475364,595.0039684007851,167.06888247585175,153.87571842153812,2023-09-06-192913.gpx,653.8268700386068,2,6.668127446701322,0,653.9838492217084,6.414829072355843
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,3.792320417201308,44:01:00,10:54,5.5681125324378105,594.9503723891803,166.97643464540738,153.99155626251692,2023-09-06-192913.gpx,653.7851735674011,2,6.103132940218753,0,653.975265137763,6.481454239981202
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,3.971888520156978,44:01:00,10:54,5.543475813948263,595.1198065117978,167.21648359592112,154.15001272436453,2023-09-06-192913.gpx,654.0430946679247,2,6.39211907102943,0,653.966489425746,6.449012390741321
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,3.935554382601496,44:01:00,10:54,5.526063905712096,595.1938437949159,166.83440912715403,153.98409708497385,2023-09-06-192913.gpx,653.9488948906376,2,6.333645090095891,0,653.9891163991216,6.4748878626857405
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,4.055191991371524,44:01:00,10:54,5.535073139882552,594.8770075385285,167.04078698877942,154.07190519321594,2023-09-06-192913.gpx,654.0148799625947,2,6.526182679393849,0,653.9555943463089,6.473241485721003
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,4.095491922544917,44:01:00,10:54,5.43200516629079,594.9606287245556,167.107869727017,154.05710564729608,2023-09-06-192913.gpx,653.9531151201642,2,6.5910389706284365,0,653.923782625433,6.404641445487849
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,4.001751936166436,44:01:00,10:54,5.5406933505278415,594.8807348839899,166.84986952465772,153.87293864499117,2023-09-06-192913.gpx,654.0940754846756,2,6.440179460950093,0,653.9490316417443,6.389223750273272
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,4.130937541099772,44:01:00,10:54,5.682347741863263,594.9916322694882,167.13527406398913,154.00462419845326,2023-09-06-192913.gpx,653.996717323232,2,6.648083022393508,0,654.0108120251994,6.456633054419539
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,4.260908122240613,44:01:00,10:54,5.462579443736581,594.8941214049663,166.89767739535603,153.94858418101148,2023-09-06-192913.gpx,653.9997778762248,2,6.857249877446708,0,654.0015365562608,6.507825844692356
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,3.991221432431141,44:01:00,10:54,5.474822244713547,594.991355760494,167.05718471452323,153.96465472135847,2023-09-06-192913.gpx,653.9870876310133,2,6.423232300068732,0,654.0117131533782,6.612546802162518
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,3.996403182894426,44:01:00,10:54,5.594932851575005,594.9249050775331,167.0287337562848,154.01516281238614,2023-09-06-192913.gpx,654.0312923443599,2,6.4315714983593155,0,654.006154687062,6.591956726297495
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,4.146556601703019,44:01:00,10:54,5.629288900979503,595.0806834551387,166.96123994084374,154.1737544880246,2023-09-06-192913.gpx,653.9872981043245,2,6.6732194013847375,0,654.0217901319012,6.560063231843671
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,4.038044514612588,44:01:00,10:54,5.461723974343415,595.1415304547018,166.9588434275228,153.85744093813312,2023-09-06-192913.gpx,654.0435343938188,2,6.498586559146623,0,654.000434655831,6.606671219930601
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,3.9490166240659135,44:01:00,10:54,5.44807730925378,595.1392173807532,167.22166778669794,154.03652511122422,2023-09-06-192913.gpx,654.2397399791047,2,6.355310413774237,0,654.0097980699483,6.576771927281223
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,4.176968957768142,44:01:00,10:54,5.549088403715665,594.8941518762362,166.96947380768754,154.2146283961411,2023-09-06-192913.gpx,654.0958402696449,2,6.722163222494581,0,654.0577904905242,6.4763840345467285
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,4.248421884705895,44:01:00,10:54,5.558846815495156,595.0365388851078,167.08257750238369,153.99117537547076,2023-09-06-192913.gpx,653.901046705737,2,6.837155275932584,0,654.0795410182506,6.5361702190318995
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,4.112672643120869,44:01:00,10:54,5.614072535028119,595.0003719601339,167.09004156037426,153.80970514682434,2023-09-06-192913.gpx,653.9128294428355,2,6.61868859148014,0,654.053491890526,6.617286974546552
c3c0f61e-07db-4e51-a333-ee4db9394fb1,2023-09-06 19:29:00,Running,3.984330903001772,44:01:00,10:54,5.412394484423278,594.9200629034736,166.91606631524655,154.15150774086203,2023-09-06-192913.gpx,653.9486626593583,2,6.412143095436871,0,654.0385981582282,6.606380812565634
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,4.06057739401708,41:58:00,10:23,5.957765749609538,592.0328881748721,166.9772686074338,149.0120574935391,2023-09-09-185703.gpx,622.8555326031188,5,6.534849623287447,2,654.019623811336,6.5890921198236825
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,4.194605988481354,41:58:00,10:23,5.774504978956701,591.8703317452224,166.98137641976908,148.8819990450115,2023-09-09-185703.gpx,622.8348724744194,5,6.750547201502582,0,647.7427823361388,6.624999961726324
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,3.954636541635536,41:58:00,10:23,5.805826928183305,592.196685655744,166.98786498645498,149.04077065140714,2023-09-09-185703.gpx,623.1266938725257,5,6.364354771915733,0,641.4905887770939,6.630676757527925
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,4.059314586401668,41:58:00,10:23,5.767708567709375,592.0140379827109,166.95381763229022,149.101647047601,2023-09-09-185703.gpx,622.7918277984335,5,6.532817336479661,0,635.3357182104515,6.5361166567245546
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,4.0740242682798335,41:58:00,10:23,5.803364812435466,591.9993347938371,166.7997303899064,149.00583639947698,2023-09-09-185703.gpx,622.9150405090219,5,6.556490215913468,0,629.1115178815711,6.518942405724459
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,4.01020215001546,41:58:00,10:23,5.589114257474222,592.02681037613,166.95623956608932,149.04516703463685,2023-09-09-185703.gpx,622.8978015890558,5,6.45377872810588,0,622.9047934515039,6.547811829819777
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,4.07121111313675,41:58:00,10:23,5.855184089747247,591.9755869883609,167.09185032460425,149.14011235711766,2023-09-09-185703.gpx,623.1925598165639,5,6.551962892815497,0,622.9132472486913,6.531597650783465
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,4.161487761643863,41:58:00,10:23,5.669769801619396,592.1269605551367,167.09820039244943,149.0047527425385,2023-09-09-185703.gpx,623.032638603349,5,6.697248714323934,0,622.9847847171202,6.491880789046047
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,4.079308692563699,41:58:00,10:23,5.9434241464408295,591.8811530066297,166.9884641434068,149.08505464941885,2023-09-09-185703.gpx,623.0501864530581,5,6.564994651290463,0,622.9659736632848,6.558459577527688
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,3.8709126893995696,41:58:00,10:23,5.777406572526051,592.311624774743,166.88693894566785,148.99131597703567,2023-09-09-185703.gpx,623.07542948136,5,6.229614627558303,0,623.0176453942097,6.564895040489849
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,4.063131007561599,41:58:00,10:23,5.779117940423616,592.0065719860874,166.98982599402063,149.05399214942162,2023-09-09-185703.gpx,622.8785930331401,5,6.538959255709183,0,623.0497231886773,6.499519922818815
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,4.015460964727996,41:58:00,10:23,5.643263528397447,591.8177923543124,167.07872220866827,148.91965796015762,2023-09-09-185703.gpx,622.9083573952531,5,6.462241948975353,0,623.0458814774942,6.516556028339475
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,4.151984661058973,41:58:00,10:23,5.969417388373681,591.865505710874,166.95566932776651,148.81602910350665,2023-09-09-185703.gpx,623.0526812192334,5,6.681954994428647,0,622.989040993232,6.498611839571447
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,3.985125442600316,41:58:00,10:23,5.653771547125236,592.0774223657764,167.10872282562173,149.22030186689335,2023-09-09-185703.gpx,622.8767325345107,5,6.413421779794392,0,622.993049516409,6.49555309559239
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,3.996291781561834,41:58:00,10:23,5.714023378234208,592.0112937320895,167.04350792726922,149.01554588160812,2023-09-09-185703.gpx,622.9337557866534,5,6.431392215738722,0,622.9583587326995,6.465238521293176
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,4.132149218081448,41:58:00,10:23,5.72047293727282,591.9935090040553,167.05427304018178,149.0453694204172,2023-09-09-185703.gpx,622.8932733109842,5,6.6500330226271975,0,622.9300239937581,6.505594038929258
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,4.243762858091215,41:58:00,10:23,5.823499183214412,592.0309462417472,167.02535645384964,149.00954623574452,2023-09-09-185703.gpx,623.021801668913,5,6.829657318040517,0,622.932960049327,6.527808792312863
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,3.987404819391598,41:58:00,10:23,5.690906286090255,592.0641993855498,166.95913423246785,149.0209080434779,2023-09-09-185703.gpx,622.9273450247076,5,6.417090072039674,0,622.9556489040589,6.601291866125895
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,4.088123228167135,41:58:00,10:23,5.531699582625206,591.9330123410873,166.95814373164177,149.0048284476379,2023-09-09-185703.gpx,622.8428467110999,5,6.579180236018497,0,622.9305816651538,6.5483188816481
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,4.206488358000065,41:58:00,10:23,5.897848288402942,591.9504726379407,167.16197648846787,148.87230627078696,2023-09-09-185703.gpx,622.9978207203628,5,6.7696699740638255,0,622.9238045004716,6.581470572892921
26eb24ee-3f44-4ccd-9b17-8292e4795a19,2023-09-09 18:57:00,Running,3.978617906146921,41:58:00,10:23,5.698759833919691,591.9521341866213,167.06321927774226,149.17158991679773,2023-09-09-185703.gpx,622.8729632923083,5,6.402948941078486,0,622.9366174872135,6.6491261245579425
